BiGG_ID,CF_CD,MF_CD,Healthy
2618_AT1,36.23674976,41.14876693,21.98596949
262_AT1,4.211227704,7.272310351,25.44624565
26227_AT1,0.12400834,44.31844067,80.33010867
26229_AT1,5.906207758,4.777743303,8.228303729
26266_AT1,15.3307083,16.66942399,8.13685862
26275_AT1,18.7732495,26.92476358,53.44823001
26279_AT1,28.10817489,18.47137167,14.96308359
2628_AT1,7.278319076,11.78542508,31.30318045
26289_AT1,21.86771104,18.90625308,38.8838552
26290_AT1,13.45595401,11.37724464,4.243952145
26301_AT1,12.94446029,17.05262697,28.80539522
2632_AT1,0,34.34555012,0.917911304
26330_AT1,15.79066064,12.8858522,16.88765988
2639_AT1,12.29725617,40.30566405,5.189862583
2643_AT1,4.490240494,21.67104198,18.53300406
2645_AT1,36.80036811,28.90500148,19.58668244
2650_AT1,9.915185031,4.883290454,16.99485951
26503_AT1,1.984460739,36.86845365,35.18848787
2651_AT1,14.73041286,21.68452659,9.637207294
2653_AT1,4.299204539,15.73037707,4.889250618
266722_AT1,12.59413566,8.895660097,5.44389466
266740_AT1,10.48967019,13.87066368,14.26460511
2673_AT1,76.90789332,6.109089176,20.5146937
2678_AT1,17.62803574,12.79031141,12.84933005
2683_AT1,13.38023387,25.4442463,4.891898141
2686_AT1,6.040903672,1.975469581,14.27225912
2687_AT1,6.58377399,3.433910584,17.47911346
26873_AT1,9.84953948,6.914233849,7.432302426
270_AT1,17.25774506,32.18139037,16.38390061
27010_AT1,3.7097221,12.26468895,11.67766381
27034_AT1,1.59706396,51.52406706,5.587642712
27068_AT1,24.53805252,2.167080955,47.67898844
27087_AT1,10.50619886,8.452372056,6.75365027
27089_AT1,2.41222367,13.67926334,0.413215261
27090_AT1,8.922951979,32.35955598,9.581489575
271_AT1,14.82731081,9.87546634,14.21912636
2710_AT1,17.19156173,30.51528533,22.96969153
27115_AT1,4.477144998,38.14051336,43.43392024
2712_AT1,6.93436703,14.33749764,11.0107048
27124_AT1,17.27208131,24.5921839,13.43172306
27159_AT1,7.47880597,20.83469758,7.456036706
27165_AT1,16.09332473,14.11043841,12.05842661
2717_AT1,50.83377562,14.69774971,1.819573661
272_AT1,6.810848475,19.5687018,13.85299414
2720_AT1,15.28304409,26.45317581,43.41129671
27232_AT1,28.09255217,13.04458263,9.550291968
27235_AT1,1.58188325,54.74204156,1.82981983
27284_AT1,27.96312367,7.421141837,13.62839157
2729_AT1,0,65.86612682,31.6475298
2730_AT1,12.18573384,3.759957276,2.140298795
27306_AT1,16.02441744,9.790988999,4.452558821
2731_AT1,21.30725108,16.74360792,23.86509244
27349_AT1,16.450764,6.104051484,20.19778166
2739_AT1,0,62.75083892,39.41511929
27430_AT1,1.589109447,18.46898218,44.48468356
2744_AT1,3.675239606,5.258578365,28.27343884
2745_AT1,33.52209159,19.14507242,31.91308998
2746_AT1,0,151.3115536,0
2747_AT1,11.40563575,11.51988301,8.628270158
275_AT1,13.04194241,3.450968139,8.066918599
2752_AT1,271.6760336,333.0793602,64.24658039
276_AT1,14.57870668,9.539688153,11.67651813
2760_AT1,40.32643736,10.69829221,60.4185519
2762_AT1,19.58727398,7.14697695,33.56665474
2766_AT1,10.30222009,6.932649983,2.105776657
277_AT1,14.85645168,5.765284419,13.99250832
278_AT1,20.5414244,15.3388913,14.7261823
279_AT1,20.47832511,14.63314294,9.549727017
2799_AT1,0,28.27744094,195.0913904
28_AT1,7.52918674,20.33312081,13.87827457
280_AT1,5.039681313,5.138722257,17.98780331
2805_AT1,6.707512908,32.32077794,10.62506494
2806_AT1,18.8954662,42.30196934,4.41987187
2819_AT1,35.65243211,264.8990002,489.2784443
2820_AT1,32.11525497,18.4329588,7.440245479
2821_AT1,13.40730035,48.72865429,35.49755154
28231_AT1,24.59309947,6.448712276,4.408390357
28232_AT1,9.245385232,4.344588129,18.08002678
28234_AT1,26.08535464,21.59868065,5.900652558
283208_AT1,32.31471223,7.36688793,18.35224246
283209_AT1,9.032068343,3.494797316,12.26385132
283358_AT1,13.80470761,13.60661756,25.28862466
283985_AT1,10.97201007,17.84833105,19.85226514
284098_AT1,14.12725234,16.12005323,13.1429606
284111_AT1,12.35329093,8.862915544,36.49042882
284129_AT1,6.751041784,3.991710375,22.41978949
285440_AT1,3.981986756,47.50270462,1.42016493
286410_AT1,38.2048408,22.80018374,14.70086708
2875_AT1,3.70838693,10.25783792,11.55761292
2876_AT1,256.2030725,168.5650383,212.1780415
2877_AT1,27.89902591,33.96186534,22.34672166
2878_AT1,176.9778375,2.750146328,207.5494001
2879_AT1,7.160839169,393.8809769,230.4306139
2880_AT1,11.86289703,17.98355841,13.77881743
2882_AT1,5.929674708,10.50117869,11.34379208
28965_AT1,13.52308471,22.29591778,19.13653093
28972_AT1,5.731669893,2.158243916,72.35658957
28976_AT1,1.762333892,39.38852317,1.066698108
28982_AT1,3.272562988,13.68352814,31.09924871
290_AT1,6.926882596,17.34589579,12.65486144
29072_AT1,9.356996772,8.382698395,48.57810935
29085_AT1,1.397444784,74.12896975,7.811379269
291_AT1,6.702564148,40.70112371,44.97378435
29124_AT1,11.83046649,18.78592435,21.5079941
292_AT1,70.58817269,73.85703432,0
293_AT1,26.14741101,14.66501009,14.16661161
2936_AT1,6.249790828,15.47311166,37.78446572
2937_AT1,26.21854808,15.76416791,1.519893171
2944_AT1,5.663849856,19.20524953,19.86419412
2946_AT1,38.42622479,21.11104966,8.066720296
2954_AT1,9.271563838,21.0709599,2.568142093
2977_AT1,6.379797819,1.551294234,4.846563234
2978_AT1,21.18852207,14.26919034,10.8521794
29785_AT1,10.685957,7.204334549,13.72329392
29796_AT1,0.12724356,8.261665539,0.806382498
2984_AT1,29.52708309,12.31567307,10.21152323
2986_AT1,24.72945182,11.61081323,11.00273509
2987_AT1,0.36973699,4.789232334,73.43594712
29880_AT1,0.510800825,4.832052596,7.648706481
29881_AT1,13.66483074,7.287898079,12.89883332
2990_AT1,2.078291384,2.499795507,59.7681101
29906_AT1,20.53365065,8.422987165,12.21446959
2992_AT1,8.019145653,44.11435332,1.410254
29920_AT1,61.08694985,31.35121703,33.3834074
29922_AT1,12.71694759,7.138870514,29.75699268
29925_AT1,15.12983124,10.74973338,13.90449461
29926_AT1,14.82045671,20.2458834,8.583763397
29929_AT1,13.13498977,61.86764084,12.55067761
29956_AT1,4.505864729,11.49662556,70.66303565
29958_AT1,11.7854741,38.52376659,3.186686408
29968_AT1,13.93749688,26.30000138,9.972065627
2997_AT1,2.754779967,5.686667537,7.097045776
2998_AT1,27.32819689,11.92139248,34.02655392
29988_AT1,8.244976182,11.92976835,3.614477212
30_AT1,69.53804377,8.772709036,60.65847869
3000_AT1,24.31924501,5.556050445,20.10661731
30061_AT1,38.80340933,2.332179911,16.35676395
3028_AT1,17.72999675,10.43516055,53.27784744
3029_AT1,25.81727192,3.363557429,20.45704209
3030_AT1,29.57892478,210.8539377,2.324383643
3032_AT1,0.002196143,120.9042257,197.0882444
3033_AT1,2.3998423,22.53994374,0.1602582
3034_AT1,21.77619123,8.39729474,14.76635159
3036_AT1,36.62659963,15.695163,51.64437252
3037_AT1,2.491642965,37.66592211,3.740892851
3038_AT1,14.65283411,19.27184424,6.212228335
3067_AT1,0.538461588,4.911412999,28.55633327
3069_AT1,0,162.135705,1.15168667
3073_AT1,6.351238105,28.43551279,1.075080068
3074_AT1,5.314784684,38.35293854,25.37520991
3081_AT1,11.91214233,24.06649055,13.06033463
30814_AT1,19.52772021,14.05124957,5.104317358
30815_AT1,3.667916208,1.213552038,27.22477387
30833_AT1,37.5001962,19.8318873,85.43417433
3098_AT1,1.756935656,29.09395448,3.200336621
3099_AT1,2.998956647,3.61904064,48.05421855
31_AT1,5.09716018,58.65834688,3.904508293
3101_AT1,3.637615815,10.86048474,20.876713
314_AT1,14.00218287,8.396846148,7.612738565
3141_AT1,5.253614564,7.597454005,12.40180594
3145_AT1,28.48602146,15.04499981,11.60360834
3155_AT1,2.242841926,5.08632955,25.3382072
3156_AT1,6.589915051,51.18941433,3.493875839
3157_AT1,67.46816955,32.6536142,54.01488887
3158_AT1,13.22247854,5.731536363,11.341428
316_AT1,11.96914951,105.8660306,6.68786941
3162_AT1,10.99136653,9.182067445,40.96012299
3163_AT1,13.60980379,6.866985105,19.97603156
3176_AT1,0,7.225796679,9.717773655
3177_AT1,19.50608121,5.046211752,24.37746477
318_AT1,3.114519578,0.315659248,1.824528187
32_AT1,8.2321423,5.938758575,3.601172384
3242_AT1,28.88505465,15.27352391,3.660482734
3248_AT1,10.31463595,6.30176143,5.880076449
3251_AT1,7.349389724,8.53805743,27.78133337
3283_AT1,20.14345264,19.62824564,20.63936014
3284_AT1,10.04304289,28.72151546,16.44022223
3290_AT1,28.02101879,12.77856406,0
3291_AT1,10.42402556,22.35906935,10.63565528
3292_AT1,41.44971927,3.488393467,14.90065694
3293_AT1,20.74372434,10.25198288,12.37870932
3294_AT1,19.96178469,3.245999657,18.01384477
3295_AT1,11.61014063,3.043914859,56.95643943
33_AT1,5.150169535,3.228018438,1.980640125
3340_AT1,8.553419143,48.26015875,1.08403799
337876_AT1,7.611356615,4.522835498,13.26133187
338707_AT1,7.226010366,9.420382038,11.98429299
339221_AT1,16.87397998,11.93362713,8.965595249
34_AT1,41.59724149,3.15345531,0
340024_AT1,14.74169241,10.02830254,15.16789053
340485_AT1,10.14662509,6.016011938,9.010582897
341392_AT1,17.07360746,9.441935635,12.16793179
3417_AT1,7.291031625,199.2852684,8.162119842
3418_AT1,0.29594388,7.169489988,87.12125273
3419_AT1,19.07970706,39.00003103,3.582715337
341947_AT1,27.08220147,19.93031252,2.467573521
3420_AT1,0.024820716,72.76489543,0.09236631
3421_AT1,12.47043247,28.73470404,15.41716568
3422_AT1,49.6048017,1.074864925,55.8068691
3423_AT1,12.35390197,11.13894687,2.49892853
3425_AT1,6.33942768,12.67058893,10.65176186
343_AT1,19.83858034,16.03205567,13.59586646
345274_AT1,12.31419283,2.6553166,10.07582634
347734_AT1,11.38789103,5.014597832,41.49171528
348158_AT1,17.55432629,15.57506053,19.80378913
348932_AT1,19.2973497,15.8337575,26.25760045
349565_AT1,26.28438793,3.311823709,20.37379814
35_AT1,0.16503928,61.0162226,30.21773782
353_AT1,0.021241329,14.34402815,0.037172327
358_AT1,60.23643055,49.85320972,4.211116382
359_AT1,24.24752482,26.77341415,5.879623108
36_AT1,11.54458728,49.26795235,2.422804189
360_AT1,8.495289701,7.612002042,0.628471495
360203_AT1,14.42309252,10.49423474,7.311007706
361_AT1,24.45560219,18.04013502,12.03421007
3612_AT1,9.080498941,65.07524142,1.360723058
3613_AT1,10.4864863,4.433080475,6.991577247
3614_AT1,0.207608831,18.7879169,2.233741712
3615_AT1,1.352277174,193.8198512,37.70384263
362_AT1,11.47954922,25.47129131,13.09523379
3620_AT1,2.555707071,10.25073872,7.510015711
3628_AT1,18.23414523,29.14529951,20.2905353
3631_AT1,0.86626087,1.429726704,16.34330161
3632_AT1,1.354449089,22.67359891,63.49542046
3633_AT1,9.212071441,2.472414263,5.744034663
3635_AT1,10.1644287,11.94047914,12.69462974
3636_AT1,2.461565856,31.22474433,4.720541924
364_AT1,1.002487145,9.814891341,3.32932919
3658_AT1,57.11797143,12.99590071,1.518324649
366_AT1,3.428918765,17.87036581,56.41444986
37_AT1,34.28757259,154.2816947,194.2675205
3703_AT1,8.834793071,2.329024092,19.64581381
3704_AT1,6.848229027,0.743373809,10.59515503
3705_AT1,15.70817249,27.95499982,44.4679514
3706_AT1,10.58816364,7.800492344,14.05334893
3707_AT1,0.021307735,15.79704694,5.187598646
3712_AT1,24.90163725,31.34920294,4.598874642
374291_AT1,2.994874197,9.957538174,13.65061483
374462_AT1,3.969627853,17.42846544,3.294549101
374569_AT1,22.78098971,26.09803617,19.86860676
374875_AT1,12.51642181,16.79296176,16.48652158
374907_AT1,17.91757922,23.81834966,7.550627286
375056_AT1,38.19507767,2.992191957,33.69124533
3764_AT1,40.33011366,36.29158576,0.882539449
376497_AT1,6.436708803,12.58521038,7.95433418
3767_AT1,21.12187563,19.66774654,14.77452658
377677_AT1,12.74689341,2.95962009,5.611863756
377841_AT1,26.58597654,18.37279577,19.51556752
3795_AT1,2.618589314,22.52560397,7.12195908
38_AT1,0,42.56856392,11.12038651
383_AT1,14.61635043,11.54268987,10.74990579
384_AT1,3.279491644,3.226808303,4.29123386
387775_AT1,20.08635573,16.6960203,21.72199469
387893_AT1,23.9633706,6.620955502,11.97802146
389015_AT1,11.25210291,28.09649119,10.92091056
39_AT1,4.065162376,24.6887207,6.70458922
3906_AT1,10.85330648,16.61054685,14.93279275
390928_AT1,9.685780772,9.128346394,15.51764023
3930_AT1,11.55658663,5.184187373,27.03437593
3931_AT1,17.22300351,24.37774879,10.77533713
3938_AT1,16.44937581,10.8809574,13.16651184
3939_AT1,0,59.98378147,5.368253138
3945_AT1,255.9022183,625.9599758,396.03344
3948_AT1,15.21177083,8.509703046,3.249641126
3988_AT1,0.425374387,11.92379892,4.010070448
3990_AT1,26.55055393,20.57248876,14.63708307
3991_AT1,0.746286967,3.773885773,44.44513401
3992_AT1,19.7494173,7.156089903,15.72474593
3995_AT1,17.33199332,63.51837956,67.5916528
401494_AT1,19.33319472,1.507253534,7.892421589
4017_AT1,8.627691075,1.733147785,18.73564773
4023_AT1,600.227662,405.575056,436.1640582
4025_AT1,19.15647507,7.661164169,8.461137711
403313_AT1,0.829450957,9.644523201,12.68257035
4047_AT1,4.383822967,6.705182332,1.470218119
4048_AT1,0.040565605,3.433839352,0
4051_AT1,37.28935009,12.77541623,6.024571967
4056_AT1,0.887333571,28.34495166,1.249762301
410_AT1,12.25744105,18.14774781,6.076202686
411_AT1,21.42108146,12.16456531,23.59057905
412_AT1,8.84191954,5.459307378,0.700330757
4121_AT1,0.272454305,20.3362943,0
4122_AT1,12.82278697,25.7721696,4.062662121
4123_AT1,7.698188774,36.48657193,5.332408116
4124_AT1,16.61212285,10.20451252,53.1180531
4125_AT1,37.71832217,0.335418617,68.9435336
4126_AT1,5.868999584,3.589135239,69.87109101
4128_AT1,160.2473396,141.5928334,374.2246208
4129_AT1,20.66221776,0.14816694,12.42491413
4143_AT1,15.9337341,18.02968988,20.34811198
4144_AT1,54.3761784,1.529022199,0
4166_AT1,12.25936439,16.39651254,17.29954022
4190_AT1,10.98121652,171.9013387,137.1305145
4191_AT1,5.307693093,0.003745576,26.29132609
4199_AT1,17.5061325,21.07329785,0
4200_AT1,2.307769865,24.76089847,0.59197103
4245_AT1,47.16402294,52.97919593,13.0308294
4247_AT1,15.8502932,19.86430406,7.53052489
4248_AT1,22.74908974,18.63769299,26.35945687
4249_AT1,4.651634179,23.05002137,4.727465314
4258_AT1,9.42544829,18.8790979,10.58265125
4259_AT1,0,21.98190611,64.18331042
427_AT1,1.724576264,131.526356,205.7374516
4284_AT1,5.174426292,15.38736651,12.90198043
4297_AT1,0.946521785,11.8305961,0.727623945
43_AT1,20.83509388,15.6083659,4.399830731
4329_AT1,0.303047015,7.691534859,13.79919612
435_AT1,0.268224205,5.669780468,13.33822248
4351_AT1,13.31494499,6.780687619,16.84805322
4353_AT1,23.10752371,19.39891934,14.70474495
4357_AT1,63.85850307,2.408633566,48.31071866
4363_AT1,17.83404501,3.11811682,24.81362917
438_AT1,14.77437113,19.5058246,15.92359918
440_AT1,15.7526805,29.41779286,20.73118714
441024_AT1,15.98904412,15.60267548,10.66606592
441282_AT1,21.71556934,11.83727718,9.570129181
443_AT1,1.514856516,4.572233426,1.397582145
445_AT1,92.4457821,186.5021446,193.2347679
4507_AT1,10.96340303,10.11198,6.572492837
4522_AT1,55.03958477,46.28922186,10.72509276
4524_AT1,1.415572221,5.560181481,25.27750944
4548_AT1,10.37392757,4.41307186,65.4343905
4597_AT1,2.509697456,34.70368386,35.86440628
4598_AT1,16.01723784,14.33253243,15.75049007
4645_AT1,34.29110243,6.01898884,3.163292109
4668_AT1,15.42482768,51.29485868,6.897690745
4669_AT1,31.50489967,32.90924301,12.29086316
4694_AT1,199.321927,188.8043636,204.5690916
4695_AT1,0,10.25047842,0
4696_AT1,53.02843332,4.393794191,68.06739247
4697_AT1,334.247581,116.0628091,247.5061282
4698_AT1,2.815601732,0.091981265,49.68366229
47_AT1,8.849442599,66.03143479,77.21147358
4700_AT1,8.667807567,8.931369272,0
4701_AT1,13.41330661,21.91820267,43.80070965
4702_AT1,0,94.83174488,0
4704_AT1,5.336550637,7.687117378,12.93936114
4705_AT1,2.676382218,10.23244069,2.444935144
4706_AT1,0,3.3612432,4.229821164
4707_AT1,0.48727955,7.322328384,70.09859805
4708_AT1,1.415178202,3.737900711,38.84356324
4709_AT1,4.133760948,62.97749704,0.18756145
471_AT1,39.5873011,6.075415694,7.496156877
4710_AT1,5.342208906,70.57639729,0
4711_AT1,0.458760537,20.78527599,0
4712_AT1,4.982634586,5.202654068,52.30094639
4713_AT1,176.8205989,5.97462338,165.8985902
4714_AT1,7.596036427,27.1565154,6.21121409
4715_AT1,10.63625425,39.90723897,15.02373362
4716_AT1,0.1282288,90.91606042,43.43273838
4717_AT1,31.25261079,44.51382777,69.82961913
4718_AT1,0,1.469777237,3.616085423
4719_AT1,71.04962449,32.9032331,87.40715018
4720_AT1,17.94077587,10.93599655,78.90225293
4722_AT1,27.899303,3.040808026,27.2836284
4723_AT1,0,61.5346953,0
4724_AT1,44.17910927,7.911045467,4.441580975
4725_AT1,152.9597327,95.64949164,271.8443661
4726_AT1,0.591000514,17.08333731,0.809429856
4728_AT1,2.641138231,7.39357726,30.06598325
4729_AT1,3.289220228,26.38753471,0
4731_AT1,5.926055263,17.64456562,6.554938706
4758_AT1,8.528122221,41.26329624,0.90612337
4759_AT1,16.22175022,9.090225206,18.51483957
476_AT1,38.79076957,4.117458026,73.29427185
477_AT1,47.0759542,0.427908718,78.12388874
478_AT1,7.963313044,23.89989235,14.55247649
48_AT1,1.648184808,11.89585102,38.95727216
480_AT1,7.478366516,12.80090473,17.58486297
481_AT1,53.86890947,2.98680488,35.23568684
482_AT1,5.985893247,5.243752545,23.83105543
483_AT1,7.046862961,58.74597034,0.050729995
4830_AT1,3.273747457,71.66504626,0
4831_AT1,56.96349338,381.6200098,12.29521388
4832_AT1,11.70302028,28.48509784,5.939070951
4833_AT1,5.592670305,22.20870723,54.56501168
4837_AT1,26.37892193,54.31710857,117.9283775
4842_AT1,14.90314894,22.09286617,17.33058101
4843_AT1,19.1364282,26.07680545,13.64847436
4846_AT1,26.98674019,16.20809026,12.4949926
4860_AT1,10.66726091,0.6550135,52.27970891
4864_AT1,13.24838816,7.2859335,4.592463634
4881_AT1,5.846734083,52.62574251,39.03952313
4882_AT1,13.11440981,15.66086794,4.428102583
4891_AT1,4.508497514,27.32437328,1.558628874
490_AT1,42.83590686,46.20056727,28.80170056
4905_AT1,21.83158418,10.29833163,9.201970403
4907_AT1,49.54678578,2.901318535,60.9365338
491_AT1,22.85711853,22.97950834,15.71850549
492_AT1,10.18559641,5.163104925,23.48022237
493_AT1,45.89889247,5.903779113,0.515509168
493869_AT1,1.54863692,43.26873131,91.02025328
4942_AT1,0.08145111,120.9492255,0.36486577
495_AT1,19.73760764,5.425043465,18.41486262
4952_AT1,0.497761889,24.36176225,15.93326533
4953_AT1,0.03265634,23.60537571,0
496_AT1,7.657909774,9.382341931,7.656481484
4967_AT1,60.81060159,37.79080996,6.231021188
50_AT1,41.16354966,8.321029872,40.80262496
5009_AT1,12.98283589,15.87336473,16.50358492
501_AT1,1.558728935,6.65338451,18.20404025
5019_AT1,0.27035595,1.231446687,23.22917293
5033_AT1,7.12082582,6.611942454,0.298245564
5034_AT1,3.092663704,1.613950394,77.34269264
5048_AT1,64.63464712,32.53141361,38.45118877
50484_AT1,27.42302184,42.1667138,26.23714626
50487_AT1,24.22358086,10.80478631,14.75594881
5049_AT1,65.07906874,1.368067878,72.53741755
5050_AT1,15.65045941,0.78673075,10.729516
50506_AT1,18.99226858,17.2255595,14.37988429
5051_AT1,1.627568695,43.20676788,3.422731797
50515_AT1,8.728942825,13.4029116,9.86014089
5052_AT1,92.22379338,241.260362,110.7847111
5053_AT1,15.21290269,28.87976303,21.40255169
50614_AT1,14.27063843,15.53326203,11.94620558
50617_AT1,5.712880697,10.09124004,12.1308406
50700_AT1,5.801010124,13.15512327,16.71292595
50808_AT1,13.37559733,23.75665532,0
50814_AT1,0.378186305,0.24084707,8.352118987
5091_AT1,59.31660936,12.70038027,31.47478069
5092_AT1,0.064809923,7.341105723,65.31443065
50940_AT1,14.97504272,10.34764108,2.646230611
5095_AT1,36.91526694,11.1054555,12.86324166
5096_AT1,62.88134667,34.70034361,5.789620252
51_AT1,28.10496097,25.15627369,0
51004_AT1,8.017811364,48.22722445,1.804817115
51005_AT1,29.8268278,8.922726887,4.225488012
51022_AT1,12.91378537,17.32767075,5.473459454
5105_AT1,1.363430685,97.17923515,0
51056_AT1,0.82248301,127.4492681,0
5106_AT1,5.289508254,38.29027965,4.556710948
51071_AT1,0.839178466,72.14035415,45.53555956
51079_AT1,0.34629373,154.1071718,7.257939502
51086_AT1,6.813413461,5.366535572,15.43453497
51099_AT1,0,12.55285821,57.84304297
51102_AT1,14.6029014,5.909548424,27.47985992
51109_AT1,25.58020207,2.658446051,44.2998944
51111_AT1,8.509132425,27.79278168,35.50884255
51144_AT1,64.5807268,17.82074604,83.27800214
51146_AT1,8.23437251,9.647052488,12.75960919
51166_AT1,41.45087724,21.71821084,10.9815485
51170_AT1,0,140.2953463,10.84855549
51171_AT1,22.50492288,13.65638372,25.91832898
51179_AT1,17.39595658,8.580881189,12.41433197
51181_AT1,0,2.760408582,37.34349677
51196_AT1,9.118094505,10.03602589,10.39154764
51205_AT1,5.865191534,19.61171166,8.301425275
51227_AT1,15.94262882,29.67486906,4.9988678
51228_AT1,0.019173633,1.252240065,66.06917826
51251_AT1,3.771847599,12.78168447,59.93908315
51268_AT1,3.882815922,27.73885224,12.69877369
51292_AT1,1.852409607,22.77010197,9.598056897
5130_AT1,3.19566528,17.49493875,66.52549204
51301_AT1,8.290486527,7.912709149,24.79324448
51302_AT1,22.52687582,19.20728325,20.56428754
51312_AT1,9.946026928,2.854719633,4.653264014
5136_AT1,1.174157855,5.163422812,10.83172445
5137_AT1,10.24800252,7.649539397,19.44687131
5138_AT1,14.36681367,3.592300518,43.41398916
51380_AT1,7.125673662,11.5661138,14.92264385
51382_AT1,13.98051041,1.426641012,0
5139_AT1,21.17572038,32.0856264,1.008575913
5140_AT1,0,2.043812206,0
5141_AT1,21.79481813,18.27591612,12.51121774
5142_AT1,10.11996022,2.812224683,1.908033243
5143_AT1,21.55173115,22.64108653,18.83612029
5144_AT1,44.07830852,11.43557889,12.04381123
51447_AT1,4.897859207,14.80410834,3.350563334
5145_AT1,10.51914598,17.81926097,11.98449672
51458_AT1,11.52391232,10.13957797,13.77060108
5146_AT1,21.62736503,10.61775188,10.70514729
5147_AT1,46.51780924,48.41572429,3.164933623
51477_AT1,24.1060255,15.8841613,9.136108411
51478_AT1,12.60271348,8.70769552,8.620292089
5148_AT1,8.44601807,21.93777633,21.51197516
5149_AT1,20.34779973,13.72408764,7.274467619
51495_AT1,10.91278479,1.437727331,53.96246145
51496_AT1,63.37388196,79.0463934,5.147284349
5150_AT1,3.286446341,14.30037709,7.21496168
5151_AT1,7.193718371,24.09461556,64.27482611
5152_AT1,11.25509315,6.374425424,10.43962293
5153_AT1,6.963301549,64.84251558,2.399711777
51540_AT1,35.40509262,15.406947,37.98081201
51557_AT1,23.09863597,15.07812949,14.23522492
51559_AT1,12.78104211,22.62785787,35.02440323
5158_AT1,35.09489046,5.727713155,3.550205588
5160_AT1,3.471875971,5.148491861,50.2158659
51604_AT1,4.165483728,29.69680852,1.917954961
51606_AT1,59.14504938,71.36379692,50.36220526
5161_AT1,20.27717634,16.80575538,14.55884218
5162_AT1,6.805670041,105.1346301,0.248509922
51660_AT1,9.010971206,15.09432225,2.098496685
5167_AT1,7.537855168,2.695567935,0.5831581
5168_AT1,0,13.97151161,68.90864857
5169_AT1,11.14310807,13.46605056,24.80814092
51700_AT1,15.37387719,14.38676332,31.79190602
51703_AT1,1.640569302,19.67631711,5.70847172
51706_AT1,49.89339933,31.64440772,70.92598623
5172_AT1,21.19545725,29.39922648,8.776718978
51727_AT1,34.83815727,6.901306247,12.8682771
51733_AT1,15.27971436,26.01181182,21.65928843
51741_AT1,22.82234801,5.566429053,7.0856871
51805_AT1,5.846471707,17.46010599,3.761062577
51809_AT1,6.243337871,6.24346866,17.52171194
5184_AT1,13.33402729,0.33679077,36.13464822
5198_AT1,2.504297042,7.340090173,30.05832347
52_AT1,0.031758409,3.903644422,1.99038534
5205_AT1,20.56367834,2.180762092,12.95348681
5207_AT1,51.92825755,7.961144654,43.38732807
5208_AT1,10.91307936,17.60390718,27.6595613
5209_AT1,0.011990772,70.16276598,1.945071873
5210_AT1,12.59718814,7.038827626,7.626592031
5211_AT1,0,11.15946851,12.57324019
5213_AT1,1.45194029,5.992225079,4.868321001
5214_AT1,2.266459282,7.746621629,40.1437681
5223_AT1,79.41603179,33.56140937,47.00272385
5226_AT1,0.897122284,110.3386389,0
523_AT1,0.369931331,2.57818191,20.08918699
5230_AT1,0.033818547,96.95354685,0.96258373
5232_AT1,19.48717634,16.99621441,10.76344502
5236_AT1,0,53.27153425,37.90962181
5238_AT1,4.195936919,7.861179199,37.62222373
5243_AT1,6.995388069,12.34638663,14.20615882
5244_AT1,29.62086678,18.85979126,11.93846321
525_AT1,17.78309928,11.01259117,29.64941683
5250_AT1,1.619799754,13.94593428,0.857701835
5251_AT1,10.45869465,22.86915645,14.54236452
526_AT1,6.922191741,10.07377218,0
5264_AT1,0,8.78876373,2.053593131
527_AT1,21.36060576,12.75901433,6.08665969
5277_AT1,2.665973408,12.311582,16.40961361
5279_AT1,6.647297174,28.69421756,2.670012667
528_AT1,0,0.09342901,49.64230831
5281_AT1,13.16911111,0.898426887,15.41681121
5283_AT1,1.748728675,21.8367033,2.85474346
5286_AT1,45.21168849,9.951545041,66.1349884
5287_AT1,16.5604217,22.14811658,22.30690616
5288_AT1,10.08932879,14.63257699,8.029187859
5289_AT1,38.24338701,53.25236359,29.02306687
529_AT1,4.987194643,12.21792132,110.7928396
5290_AT1,1.48229087,20.13797064,0
5291_AT1,7.822749851,8.473196807,6.43320427
5293_AT1,1.510311073,18.22987211,21.9081048
5294_AT1,13.4828275,17.8930014,5.984704894
5295_AT1,9.93419596,29.03294233,0
5296_AT1,32.87675181,16.21126922,8.95748433
5297_AT1,6.656002613,51.86003118,4.734694219
5298_AT1,60.53530552,28.53824699,19.55873983
53_AT1,14.42865112,25.61761539,15.48349111
5305_AT1,13.16812097,47.23428015,6.041523427
5313_AT1,8.536830412,7.619751,13.28208798
5315_AT1,22.73107883,3.868047177,53.41488927
5319_AT1,11.34207788,25.71495771,15.81612951
5320_AT1,12.81709666,4.927940707,0
5321_AT1,3.104719771,0.347089083,0.2332301
5322_AT1,37.40836553,14.43103215,18.68377877
533_AT1,0,1.619267505,4.427424206
5330_AT1,7.722067751,8.841566166,26.32872726
5331_AT1,12.43412361,2.389044979,23.67002062
5332_AT1,14.72757315,20.51602606,5.827038902
5333_AT1,33.25160712,21.85016998,5.060596155
5334_AT1,12.95988063,2.496966057,2.61016615
53343_AT1,7.216116563,58.44876354,3.838927082
5335_AT1,0.056447006,27.75580311,18.03246987
53354_AT1,22.66920861,5.271867348,7.266275163
5336_AT1,46.95694509,8.362881091,21.29644029
5337_AT1,12.47737809,39.11694064,4.191615473
5338_AT1,18.33818996,3.462534799,22.84447254
534_AT1,14.83251444,8.16129732,10.34803552
535_AT1,51.27405722,57.22670829,36.47148968
5351_AT1,54.63039227,5.063486713,3.624984224
